Year,WaterType,SupplyType,Region,Value
2021,radiation,non_centralized_1,27_reg_Sumy,0.0
2021,microbiological,urban_pipelines,28_reg_Ternopil,9.2
2021,microbiological,rural_pipelines,28_reg_Ternopil,26.9
2021,microbiological,non_centralized_1,28_reg_Ternopil,28.8
2021,sanitary_chemical,urban_pipelines,28_reg_Ternopil,25.9
2021,sanitary_chemical,rural_pipelines,28_reg_Ternopil,35.3
2021,sanitary_chemical,non_centralized_1,28_reg_Ternopil,26.9
2021,radiation,urban_pipelines,28_reg_Ternopil,0.0
2021,radiation,rural_pipelines,28_reg_Ternopil,0.0
2021,radiation,non_centralized_1,28_reg_Ternopil,0.0
2021,microbiological,urban_pipelines,29_reg_Kharkiv,5.4
2021,microbiological,rural_pipelines,29_reg_Kharkiv,12.3
2021,microbiological,non_centralized_1,29_reg_Kharkiv,38.8
2021,sanitary_chemical,urban_pipelines,29_reg_Kharkiv,26.6
2021,sanitary_chemical,rural_pipelines,29_reg_Kharkiv,24.4
2021,sanitary_chemical,non_centralized_1,29_reg_Kharkiv,48.4
2021,radiation,urban_pipelines,29_reg_Kharkiv,0.0
2021,radiation,rural_pipelines,29_reg_Kharkiv,0.0
2021,radiation,non_centralized_1,29_reg_Kharkiv,0.0
2021,microbiological,urban_pipelines,30_reg_Kherson,3.5
2021,microbiological,rural_pipelines,30_reg_Kherson,9.8
2021,microbiological,non_centralized_1,30_reg_Kherson,9.9
2021,sanitary_chemical,urban_pipelines,30_reg_Kherson,7.5
2021,sanitary_chemical,rural_pipelines,30_reg_Kherson,18.7
2021,sanitary_chemical,non_centralized_1,30_reg_Kherson,17.5
2021,radiation,urban_pipelines,30_reg_Kherson,0.0
2021,radiation,rural_pipelines,30_reg_Kherson,0.0
2021,radiation,non_centralized_1,30_reg_Kherson,0.0
2021,microbiological,urban_pipelines,31_reg_Khmelnytskiy,11.9
2021,microbiological,rural_pipelines,31_reg_Khmelnytskiy,25.9
2021,microbiological,non_centralized_1,31_reg_Khmelnytskiy,30.0
2021,sanitary_chemical,urban_pipelines,31_reg_Khmelnytskiy,16.1
2021,sanitary_chemical,rural_pipelines,31_reg_Khmelnytskiy,20.7
2021,sanitary_chemical,non_centralized_1,31_reg_Khmelnytskiy,35.0
2021,radiation,urban_pipelines,31_reg_Khmelnytskiy,0.0
2021,radiation,rural_pipelines,31_reg_Khmelnytskiy,0.0
2021,radiation,non_centralized_1,31_reg_Khmelnytskiy,0.0
2021,microbiological,urban_pipelines,32_reg_Cherkasy,3.0
2021,microbiological,rural_pipelines,32_reg_Cherkasy,5.1
2021,microbiological,non_centralized_1,32_reg_Cherkasy,12.1
2021,sanitary_chemical,urban_pipelines,32_reg_Cherkasy,10.7
2021,sanitary_chemical,rural_pipelines,32_reg_Cherkasy,21.3
2021,sanitary_chemical,non_centralized_1,32_reg_Cherkasy,35.7
2021,radiation,urban_pipelines,32_reg_Cherkasy,0.0
2021,radiation,rural_pipelines,32_reg_Cherkasy,0.0
2021,radiation,non_centralized_1,32_reg_Cherkasy,0.0
2021,microbiological,urban_pipelines,33_reg_Chernivtsi,3.7
2021,microbiological,rural_pipelines,33_reg_Chernivtsi,1.8
2021,microbiological,non_centralized_1,33_reg_Chernivtsi,9.8
2021,sanitary_chemical,urban_pipelines,33_reg_Chernivtsi,0.5
2021,sanitary_chemical,rural_pipelines,33_reg_Chernivtsi,0.0
2021,sanitary_chemical,non_centralized_1,33_reg_Chernivtsi,6.1
2021,radiation,urban_pipelines,33_reg_Chernivtsi,0.0
2021,radiation,rural_pipelines,33_reg_Chernivtsi,0.0
2021,radiation,non_centralized_1,33_reg_Chernivtsi,0.0
2021,microbiological,urban_pipelines,34_reg_Chernihiv,4.3
2021,microbiological,rural_pipelines,34_reg_Chernihiv,8.5
2021,microbiological,non_centralized_1,34_reg_Chernihiv,23.2
2021,sanitary_chemical,urban_pipelines,34_reg_Chernihiv,6.7
2021,sanitary_chemical,rural_pipelines,34_reg_Chernihiv,20.5
2021,sanitary_chemical,non_centralized_1,34_reg_Chernihiv,28.2
2021,radiation,urban_pipelines,34_reg_Chernihiv,0.0
2021,radiation,rural_pipelines,34_reg_Chernihiv,0.0
2021,radiation,non_centralized_1,34_reg_Chernihiv,0.0
2021,microbiological,urban_pipelines,35_reg_Kyiv_city,2.5
2021,microbiological,rural_pipelines,35_reg_Kyiv_city,
2021,microbiological,non_centralized_1,35_reg_Kyiv_city,10.5
2021,sanitary_chemical,urban_pipelines,35_reg_Kyiv_city,3.1
2021,sanitary_chemical,rural_pipelines,35_reg_Kyiv_city,
2021,sanitary_chemical,non_centralized_1,35_reg_Kyiv_city,27.1
2021,radiation,urban_pipelines,35_reg_Kyiv_city,0.0
2021,radiation,rural_pipelines,35_reg_Kyiv_city,
2021,radiation,non_centralized_1,35_reg_Kyiv_city,0.0
2021,microbiological,urban_pipelines,city_Sevastopol,
2021,microbiological,rural_pipelines,city_Sevastopol,
2021,microbiological,non_centralized_1,city_Sevastopol,
2021,sanitary_chemical,urban_pipelines,city_Sevastopol,
2021,sanitary_chemical,rural_pipelines,city_Sevastopol,
2021,sanitary_chemical,non_centralized_1,city_Sevastopol,
2021,radiation,urban_pipelines,city_Sevastopol,
2021,radiation,rural_pipelines,city_Sevastopol,
2021,radiation,non_centralized_1,city_Sevastopol,
2022,microbiological,urban_pipelines,Ukraine,2.1
2022,microbiological,rural_pipelines,Ukraine,11.4
2022,microbiological,non_centralized_1,Ukraine,28.3
2022,microbiological,centralized,Ukraine,3.5
2022,microbiological,urban_pipelines,Ukraine,2.1
2022,microbiological,rural_pipelines,Ukraine,11.4
2022,microbiological,non_centralized_1,Ukraine,28.3
2022,sanitary_chemical,urban_pipelines,Ukraine,12.1
2022,sanitary_chemical,rural_pipelines,Ukraine,25.4
2022,sanitary_chemical,non_centralized_1,Ukraine,39.9
2022,radiation,urban_pipelines,Ukraine,0.5
2022,radiation,rural_pipelines,Ukraine,12.2
2022,radiation,non_centralized_1,Ukraine,4.9
2022,microbiological,urban_pipelines,autonomous_Republic_of_Crimea,
2022,microbiological,rural_pipelines,autonomous_Republic_of_Crimea,
2022,microbiological,non_centralized_1,autonomous_Republic_of_Crimea,
2022,sanitary_chemical,urban_pipelines,autonomous_Republic_of_Crimea,
2022,sanitary_chemical,rural_pipelines,autonomous_Republic_of_Crimea,
2022,sanitary_chemical,non_centralized_1,autonomous_Republic_of_Crimea,
2022,radiation,urban_pipelines,autonomous_Republic_of_Crimea,
2022,radiation,rural_pipelines,autonomous_Republic_of_Crimea,
2022,radiation,non_centralized_1,autonomous_Republic_of_Crimea,
2022,microbiological,urban_pipelines,11_reg_Vinnytsya,3.4
2022,microbiological,rural_pipelines,11_reg_Vinnytsya,10.3
2022,microbiological,non_centralized_1,11_reg_Vinnytsya,48.6
2022,sanitary_chemical,urban_pipelines,11_reg_Vinnytsya,12.9
2022,sanitary_chemical,rural_pipelines,11_reg_Vinnytsya,9.0
2022,sanitary_chemical,non_centralized_1,11_reg_Vinnytsya,48.6
2022,radiation,urban_pipelines,11_reg_Vinnytsya,0.0
2022,radiation,rural_pipelines,11_reg_Vinnytsya,0.0
2022,radiation,non_centralized_1,11_reg_Vinnytsya,0.0
2022,microbiological,urban_pipelines,12_reg_Volyn,1.5
2022,microbiological,rural_pipelines,12_reg_Volyn,8.7
2022,microbiological,non_centralized_1,12_reg_Volyn,18.3
2022,sanitary_chemical,urban_pipelines,12_reg_Volyn,4.1
2022,sanitary_chemical,rural_pipelines,12_reg_Volyn,17.8
2022,sanitary_chemical,non_centralized_1,12_reg_Volyn,18.3
2022,radiation,urban_pipelines,12_reg_Volyn,0.0
2022,radiation,rural_pipelines,12_reg_Volyn,0.0
2022,radiation,non_centralized_1,12_reg_Volyn,0.0
2022,microbiological,urban_pipelines,13_reg_Dnipropetrovsk,1.9
2022,microbiological,rural_pipelines,13_reg_Dnipropetrovsk,11.1
2022,microbiological,non_centralized_1,13_reg_Dnipropetrovsk,38.3
2022,sanitary_chemical,urban_pipelines,13_reg_Dnipropetrovsk,48.8
2022,sanitary_chemical,rural_pipelines,13_reg_Dnipropetrovsk,75.7
2022,sanitary_chemical,non_centralized_1,13_reg_Dnipropetrovsk,38.3
2022,radiation,urban_pipelines,13_reg_Dnipropetrovsk,0.0
2022,radiation,rural_pipelines,13_reg_Dnipropetrovsk,0.0
2022,radiation,non_centralized_1,13_reg_Dnipropetrovsk,4.1
2022,microbiological,urban_pipelines,14_reg_Donetsk,4.1
2022,microbiological,rural_pipelines,14_reg_Donetsk,1.7
2022,microbiological,non_centralized_1,14_reg_Donetsk,63.1
2022,sanitary_chemical,urban_pipelines,14_reg_Donetsk,29.0
2022,sanitary_chemical,rural_pipelines,14_reg_Donetsk,70.9
2022,sanitary_chemical,non_centralized_1,14_reg_Donetsk,63.1
2022,radiation,urban_pipelines,14_reg_Donetsk,0.0
2022,radiation,rural_pipelines,14_reg_Donetsk,0.0
2022,radiation,non_centralized_1,14_reg_Donetsk,0.0
2022,microbiological,urban_pipelines,15_reg_Zhytomyr,4.1
2022,microbiological,rural_pipelines,15_reg_Zhytomyr,8.4
2022,microbiological,non_centralized_1,15_reg_Zhytomyr,39.4
2022,sanitary_chemical,urban_pipelines,15_reg_Zhytomyr,14.0
2022,sanitary_chemical,rural_pipelines,15_reg_Zhytomyr,25.4
2022,sanitary_chemical,non_centralized_1,15_reg_Zhytomyr,39.4
2022,radiation,urban_pipelines,15_reg_Zhytomyr,0.7
2022,radiation,rural_pipelines,15_reg_Zhytomyr,17.9
2022,radiation,non_centralized_1,15_reg_Zhytomyr,6.6
2022,microbiological,urban_pipelines,16_reg_Zakarpattya,5.1
2022,microbiological,rural_pipelines,16_reg_Zakarpattya,14.0
2022,microbiological,non_centralized_1,16_reg_Zakarpattya,8.8
2022,sanitary_chemical,urban_pipelines,16_reg_Zakarpattya,2.3
2022,sanitary_chemical,rural_pipelines,16_reg_Zakarpattya,4.0
2022,sanitary_chemical,non_centralized_1,16_reg_Zakarpattya,8.8
2022,radiation,urban_pipelines,16_reg_Zakarpattya,0.0
2022,radiation,rural_pipelines,16_reg_Zakarpattya,0.0
2022,radiation,non_centralized_1,16_reg_Zakarpattya,0.0
2022,microbiological,urban_pipelines,17_reg_Zaporizhzhya,2.2
2022,microbiological,rural_pipelines,17_reg_Zaporizhzhya,0.0
2022,microbiological,non_centralized_1,17_reg_Zaporizhzhya,68.0
2022,sanitary_chemical,urban_pipelines,17_reg_Zaporizhzhya,5.8
2022,sanitary_chemical,rural_pipelines,17_reg_Zaporizhzhya,11.4
2022,sanitary_chemical,non_centralized_1,17_reg_Zaporizhzhya,68.0
2022,radiation,urban_pipelines,17_reg_Zaporizhzhya,0.0
2022,radiation,rural_pipelines,17_reg_Zaporizhzhya,42.9
2022,radiation,non_centralized_1,17_reg_Zaporizhzhya,0.0
2022,microbiological,urban_pipelines,18_reg_Ivano-Frankivsk,3.6
2022,microbiological,rural_pipelines,18_reg_Ivano-Frankivsk,5.9
2022,microbiological,non_centralized_1,18_reg_Ivano-Frankivsk,12.4
2022,sanitary_chemical,urban_pipelines,18_reg_Ivano-Frankivsk,3.2
2022,sanitary_chemical,rural_pipelines,18_reg_Ivano-Frankivsk,20.6
2022,sanitary_chemical,non_centralized_1,18_reg_Ivano-Frankivsk,12.4
2022,radiation,urban_pipelines,18_reg_Ivano-Frankivsk,0.0
2022,radiation,rural_pipelines,18_reg_Ivano-Frankivsk,0.0
2022,radiation,non_centralized_1,18_reg_Ivano-Frankivsk,0.0
2022,microbiological,urban_pipelines,19_reg_Kyiv,6.8
2022,microbiological,rural_pipelines,19_reg_Kyiv,15.5
2022,microbiological,non_centralized_1,19_reg_Kyiv,48.8
2022,sanitary_chemical,urban_pipelines,19_reg_Kyiv,27.7
2022,sanitary_chemical,rural_pipelines,19_reg_Kyiv,40.2
2022,sanitary_chemical,non_centralized_1,19_reg_Kyiv,48.8
2022,radiation,urban_pipelines,19_reg_Kyiv,0.0
2022,radiation,rural_pipelines,19_reg_Kyiv,0.0
2022,radiation,non_centralized_1,19_reg_Kyiv,0.0
2022,microbiological,urban_pipelines,20_reg_Kirovohrad,2.0
2022,microbiological,rural_pipelines,20_reg_Kirovohrad,11.2
2022,microbiological,non_centralized_1,20_reg_Kirovohrad,67.2
2022,sanitary_chemical,urban_pipelines,20_reg_Kirovohrad,11.7
2022,sanitary_chemical,rural_pipelines,20_reg_Kirovohrad,34.0
2022,sanitary_chemical,non_centralized_1,20_reg_Kirovohrad,67.2
2022,radiation,urban_pipelines,20_reg_Kirovohrad,0.0
2022,radiation,rural_pipelines,20_reg_Kirovohrad,0.0
2022,radiation,non_centralized_1,20_reg_Kirovohrad,11.7
2022,microbiological,urban_pipelines,21_reg_Luhansk,0.0
2022,microbiological,rural_pipelines,21_reg_Luhansk,0.0
2022,microbiological,non_centralized_1,21_reg_Luhansk,25.0
2022,sanitary_chemical,urban_pipelines,21_reg_Luhansk,38.5
2022,sanitary_chemical,rural_pipelines,21_reg_Luhansk,100.0
2022,sanitary_chemical,non_centralized_1,21_reg_Luhansk,25.0
2022,radiation,urban_pipelines,21_reg_Luhansk,0.0
2022,radiation,rural_pipelines,21_reg_Luhansk,0.0
2022,radiation,non_centralized_1,21_reg_Luhansk,0.0
2022,microbiological,urban_pipelines,22_reg_Lviv,10.3
2022,microbiological,rural_pipelines,22_reg_Lviv,0.0
2022,microbiological,non_centralized_1,22_reg_Lviv,17.0
2022,sanitary_chemical,urban_pipelines,22_reg_Lviv,13.0
2022,sanitary_chemical,rural_pipelines,22_reg_Lviv,8.3
2022,sanitary_chemical,non_centralized_1,22_reg_Lviv,17.0
2022,radiation,urban_pipelines,22_reg_Lviv,0.0
2022,radiation,rural_pipelines,22_reg_Lviv,0.0
2022,radiation,non_centralized_1,22_reg_Lviv,0.0
2022,microbiological,urban_pipelines,23_reg_Mykolayiv,9.6
2022,microbiological,rural_pipelines,23_reg_Mykolayiv,5.8
2022,microbiological,non_centralized_1,23_reg_Mykolayiv,78.9
2022,sanitary_chemical,urban_pipelines,23_reg_Mykolayiv,22.1
2022,sanitary_chemical,rural_pipelines,23_reg_Mykolayiv,79.2
2022,sanitary_chemical,non_centralized_1,23_reg_Mykolayiv,78.9
2022,radiation,urban_pipelines,23_reg_Mykolayiv,0.0
2022,radiation,rural_pipelines,23_reg_Mykolayiv,0.0
2022,radiation,non_centralized_1,23_reg_Mykolayiv,0.0
2022,microbiological,urban_pipelines,24_reg_Odesa,3.8
2022,microbiological,rural_pipelines,24_reg_Odesa,11.2
2022,microbiological,non_centralized_1,24_reg_Odesa,45.6
2022,sanitary_chemical,urban_pipelines,24_reg_Odesa,6.2
2022,sanitary_chemical,rural_pipelines,24_reg_Odesa,16.5
2022,sanitary_chemical,non_centralized_1,24_reg_Odesa,45.6
2022,radiation,urban_pipelines,24_reg_Odesa,0.0
2022,radiation,rural_pipelines,24_reg_Odesa,0.0
2022,radiation,non_centralized_1,24_reg_Odesa,0.0
2022,microbiological,urban_pipelines,25_reg_Poltava,2.4
2022,microbiological,rural_pipelines,25_reg_Poltava,8.2
2022,microbiological,non_centralized_1,25_reg_Poltava,41.7
2022,sanitary_chemical,urban_pipelines,25_reg_Poltava,25.0
2022,sanitary_chemical,rural_pipelines,25_reg_Poltava,36.6
2022,sanitary_chemical,non_centralized_1,25_reg_Poltava,41.7
2022,radiation,urban_pipelines,25_reg_Poltava,0.0
2022,radiation,rural_pipelines,25_reg_Poltava,0.0
2022,radiation,non_centralized_1,25_reg_Poltava,0.0
2022,microbiological,urban_pipelines,26_reg_Rivne,5.8
2022,microbiological,rural_pipelines,26_reg_Rivne,19.1
2022,microbiological,non_centralized_1,26_reg_Rivne,28.9
2022,sanitary_chemical,urban_pipelines,26_reg_Rivne,13.8
2022,sanitary_chemical,rural_pipelines,26_reg_Rivne,34.8
2022,sanitary_chemical,non_centralized_1,26_reg_Rivne,28.9
2022,radiation,urban_pipelines,26_reg_Rivne,0.0
2022,radiation,rural_pipelines,26_reg_Rivne,0.0
2022,radiation,non_centralized_1,26_reg_Rivne,0.0
2022,microbiological,urban_pipelines,27_reg_Sumy,3.6
2022,microbiological,rural_pipelines,27_reg_Sumy,8.6
2022,microbiological,non_centralized_1,27_reg_Sumy,64.1
2022,sanitary_chemical,urban_pipelines,27_reg_Sumy,20.3
2022,sanitary_chemical,rural_pipelines,27_reg_Sumy,26.3
2022,sanitary_chemical,non_centralized_1,27_reg_Sumy,64.1
2022,radiation,urban_pipelines,27_reg_Sumy,0.0
2022,radiation,rural_pipelines,27_reg_Sumy,0.0
2022,radiation,non_centralized_1,27_reg_Sumy,0.0
2022,microbiological,urban_pipelines,28_reg_Ternopil,5.1
2022,microbiological,rural_pipelines,28_reg_Ternopil,14.7
2022,microbiological,non_centralized_1,28_reg_Ternopil,23.2
2022,sanitary_chemical,urban_pipelines,28_reg_Ternopil,10.4
2022,sanitary_chemical,rural_pipelines,28_reg_Ternopil,17.1
2022,sanitary_chemical,non_centralized_1,28_reg_Ternopil,23.2
2022,radiation,urban_pipelines,28_reg_Ternopil,0.0
2022,radiation,rural_pipelines,28_reg_Ternopil,0.0
2022,radiation,non_centralized_1,28_reg_Ternopil,0.0
2022,microbiological,urban_pipelines,29_reg_Kharkiv,3.5
2022,microbiological,rural_pipelines,29_reg_Kharkiv,18.8
2022,microbiological,non_centralized_1,29_reg_Kharkiv,57.4
2022,sanitary_chemical,urban_pipelines,29_reg_Kharkiv,11.6
2022,sanitary_chemical,rural_pipelines,29_reg_Kharkiv,24.2
2022,sanitary_chemical,non_centralized_1,29_reg_Kharkiv,57.4
2022,radiation,urban_pipelines,29_reg_Kharkiv,0.0
2022,radiation,rural_pipelines,29_reg_Kharkiv,0.0
2022,radiation,non_centralized_1,29_reg_Kharkiv,0.0
2022,microbiological,urban_pipelines,30_reg_Kherson,0.2
2022,microbiological,rural_pipelines,30_reg_Kherson,0.0
2022,microbiological,non_centralized_1,30_reg_Kherson,0.0
2022,sanitary_chemical,urban_pipelines,30_reg_Kherson,3.7
2022,sanitary_chemical,rural_pipelines,30_reg_Kherson,12.3
2022,sanitary_chemical,non_centralized_1,30_reg_Kherson,0.0
2022,radiation,urban_pipelines,30_reg_Kherson,0.0
2022,radiation,rural_pipelines,30_reg_Kherson,0.0
2022,radiation,non_centralized_1,30_reg_Kherson,0.0
2022,microbiological,urban_pipelines,31_reg_Khmelnytskiy,4.8
2022,microbiological,rural_pipelines,31_reg_Khmelnytskiy,19.5
2022,microbiological,non_centralized_1,31_reg_Khmelnytskiy,36.0
2022,sanitary_chemical,urban_pipelines,31_reg_Khmelnytskiy,8.5
2022,sanitary_chemical,rural_pipelines,31_reg_Khmelnytskiy,16.2
2022,sanitary_chemical,non_centralized_1,31_reg_Khmelnytskiy,36.0
2022,radiation,urban_pipelines,31_reg_Khmelnytskiy,0.0
2022,radiation,rural_pipelines,31_reg_Khmelnytskiy,0.0
2022,radiation,non_centralized_1,31_reg_Khmelnytskiy,0.0
2022,microbiological,urban_pipelines,32_reg_Cherkasy,5.1
2022,microbiological,rural_pipelines,32_reg_Cherkasy,12.1
2022,microbiological,non_centralized_1,32_reg_Cherkasy,34.5
2022,sanitary_chemical,urban_pipelines,32_reg_Cherkasy,4.3
2022,sanitary_chemical,rural_pipelines,32_reg_Cherkasy,6.2
2022,sanitary_chemical,non_centralized_1,32_reg_Cherkasy,34.5
2022,radiation,urban_pipelines,32_reg_Cherkasy,0.0
2022,radiation,rural_pipelines,32_reg_Cherkasy,0.0
2022,radiation,non_centralized_1,32_reg_Cherkasy,0.0
2022,microbiological,urban_pipelines,33_reg_Chernivtsi,0.2
2022,microbiological,rural_pipelines,33_reg_Chernivtsi,0.0
2022,microbiological,non_centralized_1,33_reg_Chernivtsi,6.8
2022,sanitary_chemical,urban_pipelines,33_reg_Chernivtsi,0.1
2022,sanitary_chemical,rural_pipelines,33_reg_Chernivtsi,0.0
2022,sanitary_chemical,non_centralized_1,33_reg_Chernivtsi,6.8
2022,radiation,urban_pipelines,33_reg_Chernivtsi,0.0
2022,radiation,rural_pipelines,33_reg_Chernivtsi,0.0
2022,radiation,non_centralized_1,33_reg_Chernivtsi,0.0
2022,microbiological,urban_pipelines,34_reg_Chernihiv,3.6
2022,microbiological,rural_pipelines,34_reg_Chernihiv,5.6
2022,microbiological,non_centralized_1,34_reg_Chernihiv,29.7
2022,sanitary_chemical,urban_pipelines,34_reg_Chernihiv,13.5
2022,sanitary_chemical,rural_pipelines,34_reg_Chernihiv,17.9
2022,sanitary_chemical,non_centralized_1,34_reg_Chernihiv,29.7
2022,radiation,urban_pipelines,34_reg_Chernihiv,0.0
2022,radiation,rural_pipelines,34_reg_Chernihiv,0.0
2022,radiation,non_centralized_1,34_reg_Chernihiv,0.0
2022,microbiological,urban_pipelines,35_reg_Kyiv_city,2.0
2022,microbiological,rural_pipelines,35_reg_Kyiv_city,
2022,microbiological,non_centralized_1,35_reg_Kyiv_city,30.2
2022,sanitary_chemical,urban_pipelines,35_reg_Kyiv_city,4.7
2022,sanitary_chemical,rural_pipelines,35_reg_Kyiv_city,
2022,sanitary_chemical,non_centralized_1,35_reg_Kyiv_city,30.2
2022,radiation,urban_pipelines,35_reg_Kyiv_city,0.0
2022,radiation,rural_pipelines,35_reg_Kyiv_city,
2022,radiation,non_centralized_1,35_reg_Kyiv_city,0.0
2022,microbiological,urban_pipelines,city_Sevastopol,
2022,microbiological,rural_pipelines,city_Sevastopol,
2022,microbiological,non_centralized_1,city_Sevastopol,
2022,sanitary_chemical,urban_pipelines,city_Sevastopol,
2022,sanitary_chemical,rural_pipelines,city_Sevastopol,
2022,sanitary_chemical,non_centralized_1,city_Sevastopol,
2022,radiation,urban_pipelines,city_Sevastopol,
2022,radiation,rural_pipelines,city_Sevastopol,
2022,radiation,non_centralized_1,city_Sevastopol,
2023,microbiological,urban_pipelines,Ukraine,2.7
2023,microbiological,rural_pipelines,Ukraine,11.0
2023,microbiological,non_centralized_1,Ukraine,25.1
2023,microbiological,centralized,Ukraine,4.3
2023,microbiological,urban_pipelines,Ukraine,2.7
2023,microbiological,rural_pipelines,Ukraine,11.0
2023,microbiological,non_centralized_1,Ukraine,25.1
2023,sanitary_chemical,urban_pipelines,Ukraine,11.3
2023,sanitary_chemical,rural_pipelines,Ukraine,28.9
2023,sanitary_chemical,non_centralized_1,Ukraine,35.0
2023,radiation,urban_pipelines,Ukraine,0.6
2023,radiation,rural_pipelines,Ukraine,2.9
2023,radiation,non_centralized_1,Ukraine,6.3
2023,microbiological,urban_pipelines,autonomous_Republic_of_Crimea,
2023,microbiological,rural_pipelines,autonomous_Republic_of_Crimea,
2023,microbiological,non_centralized_1,autonomous_Republic_of_Crimea,
2023,sanitary_chemical,urban_pipelines,autonomous_Republic_of_Crimea,
2023,sanitary_chemical,rural_pipelines,autonomous_Republic_of_Crimea,
2023,sanitary_chemical,non_centralized_1,autonomous_Republic_of_Crimea,
2023,radiation,urban_pipelines,autonomous_Republic_of_Crimea,
2023,radiation,rural_pipelines,autonomous_Republic_of_Crimea,
2023,radiation,non_centralized_1,autonomous_Republic_of_Crimea,
2023,microbiological,urban_pipelines,11_reg_Vinnytsya,5.4
2023,microbiological,rural_pipelines,11_reg_Vinnytsya,18.9
2023,microbiological,non_centralized_1,11_reg_Vinnytsya,47.7
2023,sanitary_chemical,urban_pipelines,11_reg_Vinnytsya,12.8
2023,sanitary_chemical,rural_pipelines,11_reg_Vinnytsya,15.0
2023,sanitary_chemical,non_centralized_1,11_reg_Vinnytsya,47.7
2023,radiation,urban_pipelines,11_reg_Vinnytsya,0.0
2023,radiation,rural_pipelines,11_reg_Vinnytsya,0.0
2023,radiation,non_centralized_1,11_reg_Vinnytsya,0.0
2023,microbiological,urban_pipelines,12_reg_Volyn,2.6
2023,microbiological,rural_pipelines,12_reg_Volyn,9.8
2023,microbiological,non_centralized_1,12_reg_Volyn,25.0
2023,sanitary_chemical,urban_pipelines,12_reg_Volyn,6.5
2023,sanitary_chemical,rural_pipelines,12_reg_Volyn,14.5
2023,sanitary_chemical,non_centralized_1,12_reg_Volyn,25.0
2023,radiation,urban_pipelines,12_reg_Volyn,0.0
2023,radiation,rural_pipelines,12_reg_Volyn,0.0
2023,radiation,non_centralized_1,12_reg_Volyn,0.0
2023,microbiological,urban_pipelines,13_reg_Dnipropetrovsk,3.7
2023,microbiological,rural_pipelines,13_reg_Dnipropetrovsk,12.4
2023,microbiological,non_centralized_1,13_reg_Dnipropetrovsk,40.6
2023,sanitary_chemical,urban_pipelines,13_reg_Dnipropetrovsk,46.3
2023,sanitary_chemical,rural_pipelines,13_reg_Dnipropetrovsk,54.0
2023,sanitary_chemical,non_centralized_1,13_reg_Dnipropetrovsk,40.6
2023,radiation,urban_pipelines,13_reg_Dnipropetrovsk,1.9
2023,radiation,rural_pipelines,13_reg_Dnipropetrovsk,0.0
2023,radiation,non_centralized_1,13_reg_Dnipropetrovsk,6.9
2023,microbiological,urban_pipelines,14_reg_Donetsk,4.8
2023,microbiological,rural_pipelines,14_reg_Donetsk,8.2
2023,microbiological,non_centralized_1,14_reg_Donetsk,56.7
2023,sanitary_chemical,urban_pipelines,14_reg_Donetsk,16.5
2023,sanitary_chemical,rural_pipelines,14_reg_Donetsk,86.5
2023,sanitary_chemical,non_centralized_1,14_reg_Donetsk,56.7
2023,radiation,urban_pipelines,14_reg_Donetsk,0.0
2023,radiation,rural_pipelines,14_reg_Donetsk,0.0
2023,radiation,non_centralized_1,14_reg_Donetsk,0.0
2023,microbiological,urban_pipelines,15_reg_Zhytomyr,2.2
2023,microbiological,rural_pipelines,15_reg_Zhytomyr,4.5
2023,microbiological,non_centralized_1,15_reg_Zhytomyr,37.9
2023,sanitary_chemical,urban_pipelines,15_reg_Zhytomyr,20.1
2023,sanitary_chemical,rural_pipelines,15_reg_Zhytomyr,38.5
2023,sanitary_chemical,non_centralized_1,15_reg_Zhytomyr,37.9
2023,radiation,urban_pipelines,15_reg_Zhytomyr,1.4
2023,radiation,rural_pipelines,15_reg_Zhytomyr,6.5
2023,radiation,non_centralized_1,15_reg_Zhytomyr,4.8
2023,microbiological,urban_pipelines,16_reg_Zakarpattya,6.6
2023,microbiological,rural_pipelines,16_reg_Zakarpattya,10.0
2023,microbiological,non_centralized_1,16_reg_Zakarpattya,9.7
2023,sanitary_chemical,urban_pipelines,16_reg_Zakarpattya,2.8
2023,sanitary_chemical,rural_pipelines,16_reg_Zakarpattya,8.5
2023,sanitary_chemical,non_centralized_1,16_reg_Zakarpattya,9.7
2023,radiation,urban_pipelines,16_reg_Zakarpattya,0.0
2023,radiation,rural_pipelines,16_reg_Zakarpattya,0.0
2023,radiation,non_centralized_1,16_reg_Zakarpattya,4.4
2023,microbiological,urban_pipelines,17_reg_Zaporizhzhya,6.7
2023,microbiological,rural_pipelines,17_reg_Zaporizhzhya,1.3
2023,microbiological,non_centralized_1,17_reg_Zaporizhzhya,55.3
2023,sanitary_chemical,urban_pipelines,17_reg_Zaporizhzhya,9.2
2023,sanitary_chemical,rural_pipelines,17_reg_Zaporizhzhya,27.4
2023,sanitary_chemical,non_centralized_1,17_reg_Zaporizhzhya,55.3
2023,radiation,urban_pipelines,17_reg_Zaporizhzhya,0.0
2023,radiation,rural_pipelines,17_reg_Zaporizhzhya,66.7
2023,radiation,non_centralized_1,17_reg_Zaporizhzhya,94.7
2023,microbiological,urban_pipelines,18_reg_Ivano-Frankivsk,5.9
2023,microbiological,rural_pipelines,18_reg_Ivano-Frankivsk,10.2
2023,microbiological,non_centralized_1,18_reg_Ivano-Frankivsk,17.5
2023,sanitary_chemical,urban_pipelines,18_reg_Ivano-Frankivsk,2.8
